Fullstate,State,Type,Bill Number,Year,Elected,MoreDefined,Description,Last Action,curbing,RichardLastAction,Richard Description,Date Signed,Unsure,Very interesting,Notes,election,judicial,governor,lower,upper,less,more,outside,how_much_less,how_much_more,distance_closest_branch,Moralistic,Traditionalistic,RepublicanLegslature,SplitLegislature,Culture,legislativeControl,unified,court_gov_dist,court_lower_dist,court_upper_dist,curbs,elected,partisan,nonpartisan,retention,elected_ideology_gov,elected_ideology_upper,elected_ideology_lower,partisan_ideology_gov,partisan_ideology_upper,partisan_ideology_lower,nonpartisan_ideology_gov,nonpartisan_ideology_upper,nonpartisan_ideology_lower,retention_ideology_gov,retention_ideology_upper,retention_ideology_lower,Professionalization
California,CA,Other,AB 1028,2015,Elected,Retention,"ORIGINAL: Repeals provisions of state law that prevent certain retired judges or justices from administering oaths and affirmations and establishes a new Commission on Judicial Performance process for certification of retired judges who wish to administer oaths and affirmations. AMENDED: Permits a former judge who is retired by the Supreme Court for disability to administer oaths and affirmations if certified by the Commission on Judicial Performance. Requires all former judges and justices to submit a medical certification in conjunction with their application. Certification would permit judges and justices to administer oaths and affirmations for five years if certification indicated that they did not have a medical condition that could impair their ability to do so, or two years if certification indicated that they did.",Approved by full Senate 8/31/15. To Governor for approval.,0,Passed Legislature,,,,,,CA2015,-0.073980438,-0.867,-0.728,-0.574,0,0,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,0.793019562,0.654019562,0.500019562,1,1,0,0,1,0.793019562,0.500019562,0.654019562,0,0,0,0,0,0,0.793019562,0.500019562,0.654019562,5
California,CA,Structure Changes,AB 1672,2016,Elected,Retention,"Requires the Judicial Council to conduct, until January 1, 2018, a study on the impact of veterans courts or veterans treatment courts on veterans involved with the criminal justice system, the impact on veterans of lack of access to veterans courts or veterans treatment courts in those counties that do not have them, the utility of community courts as a substitute for veterans courts or veterans treatment courts,end insert and the use of technology to deliver veterans court services to counties without veterans courts or veterans treatment courts, if funds are received for the study, as specified.",Approved by Assembly Public Safety Committee 3/15/16.,0,Introduced,,,,,,CA2016,-0.073980438,-0.867,-0.728,-0.574,0,0,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,0.793019562,0.654019562,0.500019562,0,1,0,0,1,0.793019562,0.500019562,0.654019562,0,0,0,0,0,0,0.793019562,0.500019562,0.654019562,5
California,CA,Other,AB 1443,2017,Elected,Retention,"Deletes a trial court’s authority to create, maintain, and preserve records according to standards and guidelines adopted by the American National Standards Institute or the Association for Information and Image Management. Repeals law that requires that a list of the court records destroyed within the jurisdiction of a superior court be provided to the Judicial Council in accordance with the California Rules of Court.",Approved by full Senate 7/20/17.,1,Passed one chamber,,,,,,CA2017,-0.073980438,-0.867,-0.728,-0.574,0,0,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,0.793019562,0.654019562,0.500019562,2,1,0,0,1,0.793019562,0.500019562,0.654019562,0,0,0,0,0,0,0.793019562,0.500019562,0.654019562,5
Colorado,CO,Other,HB 1115,2008,Elected,Retention,"Creates a new felony ï¿½Retaliation against a judgeï¿½ if a person threatens, harasses, or harms certain individuals in retaliation or retribution against a judge.",Signed into law by Governor,0,Enacted,,,,,,CO2008,-0.271754576,-1.051,-1.024,-0.7535,0,0,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,0.779245424,0.752245424,0.4817454239999999,1,1,0,0,1,0.779245424,0.4817454239999999,0.752245424,0,0,0,0,0,0,0.779245424,0.4817454239999999,0.752245424,3
Colorado,CO,Salary & Budget,HB 1137,2009,Elected,Retention,"Expands the intercept of income/winnings so that outstanding criminal court fines, fees, costs, or surcharges owed pursuant to a court order are to be treated in the same manner as unpaid child support debt.",Signed into law by Governor 5/21/09.,0,Enacted,,2009-05-21T00:00:00Z,,,,CO2009,-0.271754576,-1.051,-1.024,-0.7535,0,0,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,0.779245424,0.752245424,0.4817454239999999,1,1,0,0,1,0.779245424,0.4817454239999999,0.752245424,0,0,0,0,0,0,0.779245424,0.4817454239999999,0.752245424,3
Colorado,CO,Structure Changes,HB 1104,2010,Elected,Retention,Authorizes each judicial district to establish a program for the treatment of certain defendants who are veterans or members of the military (veterans court). Permits county or municipal court to  transfer original jurisdiction of certain cases involving misdemeanors to the district court for the purpose of assigning defendants to the veterans court.,Signed into law by Governor 4/16/10.,0,Enacted,,2010-04-16T00:00:00Z,,,,CO2010,-0.271754576,,-1.031,-0.92,0,,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,,0.759245424,0.648245424,0,1,0,0,1,,0.648245424,0.759245424,,0,0,,0,0,,0.648245424,0.759245424,3
Colorado,CO,Other,HB 1018,2011,Elected,Retention,"Permits a seal to be electronically attached to or logically associated with an electronic record or document, including court records and warrants.",Approved by full Senate 2/28/11. To Governor for approval.,0,Passed Legislature,,,,,,CO2011,-0.271754576,,-1.031,-0.92,0,,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,,0.759245424,0.648245424,0,1,0,0,1,,0.648245424,0.759245424,,0,0,,0,0,,0.648245424,0.759245424,3
Colorado,CO,No Legislation,No Legislation,2012,Elected,Retention,No Legislation,,0,,,,,,,CO2012,-0.271754576,-1.041,0.4265,-0.884,0,0,0,0,0,0,1,0,0,0,Moralistic,Democratic,1,0.769245424,0.6982545760000001,0.6122454239999999,0,1,0,0,1,0.769245424,0.6122454239999999,0.6982545760000001,0,0,0,0,0,0,0.769245424,0.6122454239999999,0.6982545760000001,3
Colorado,CO,Other,HB 1053,2013,Elected,Retention,Repeals requirement that clerks of district courts execute surety bonds.,Approved by full Senate 3/5/13. To Governor for signature.,0,Passed Legislature,,,,,,CO2013,-0.271754576,-1.041,0.4265,-0.884,0,0,0,0,0,0,1,0,0,1,Moralistic,0,0,0.769245424,0.6982545760000001,0.6122454239999999,0,1,0,0,1,0.769245424,0.6122454239999999,0.6982545760000001,0,0,0,0,0,0,0.769245424,0.6122454239999999,0.6982545760000001,3
Colorado,CO,Other,D. 17,2014,Elected,Retention,"Requests that the Chief Justice of the Colorado Supreme Court issue a directive to assign juvenile delinquency petitions, to the extent practicable, to a single courtroom within each judicial district and to allow judges with juvenile dockets to remain in that rotation so they may develop expertise in the handling of juvenile cases.",Draft requested.,0,Introduced,,,,,,CO2014,-0.271754576,-1.041,0.4265,-0.884,0,0,0,0,0,0,1,0,0,1,Moralistic,0,0,0.769245424,0.6982545760000001,0.6122454239999999,0,1,0,0,1,0.769245424,0.6122454239999999,0.6982545760000001,0,0,0,0,0,0,0.769245424,0.6122454239999999,0.6982545760000001,3
Colorado,CO,Other,SB 185,2015,Elected,Retention,"Requires the judicial department to report data on charges, dispositions, sentences, and probation revocations, including race, ethnicity, gender, and incident report number.",Approved by full House 5/4/2015.,1,Passed one chamber,,,,,,CO2015,-0.271754576,-1.041,0.4265,-0.884,0,0,0,0,0,0,1,0,0,1,Moralistic,0,0,0.769245424,0.6982545760000001,0.6122454239999999,1,1,0,0,1,0.769245424,0.6122454239999999,0.6982545760000001,0,0,0,0,0,0,0.769245424,0.6122454239999999,0.6982545760000001,3
Colorado,CO,Other,HB 1059,2016,Elected,Retention,"For purposes of the crime of retaliation against a judge adds to the definition of ""judge"" a current or previous state justice or judge whom the chief justice of Colorado assigns to perform judicial duties.",Approved by House Judiciary Committee 1/26/16.,0,Introduced,,,,,,CO2016,-0.271754576,-1.041,0.4265,-0.884,0,0,0,0,0,0,1,0,0,1,Moralistic,0,0,0.769245424,0.6982545760000001,0.6122454239999999,0,1,0,0,1,0.769245424,0.6122454239999999,0.6982545760000001,0,0,0,0,0,0,0.769245424,0.6122454239999999,0.6982545760000001,3
Colorado,CO,Other,HB 1132,2017,Elected,Retention,"ORIGINAL: Provides in civil cases, judge subject to motion to recuse must grant motion or refer motion to chief judge. AMENDED: Provides in civil cases, judge subject to motion to recuse may rule on motion. Allows for interlocutory appeal to higher court (County Court to District Court, District Court to Court of Appeals).",Approved by full House 4/20/17.,1,Passed one chamber,,,,,,CO2017,-0.271754576,-1.041,0.4265,-0.884,0,0,0,0,0,0,1,0,0,1,Moralistic,0,0,0.769245424,0.6982545760000001,0.6122454239999999,2,1,0,0,1,0.769245424,0.6122454239999999,0.6982545760000001,0,0,0,0,0,0,0.769245424,0.6122454239999999,0.6982545760000001,3
Connecticut,CT,Rule Making Authority,HB 5528,2008,Appointed,Appointment,"Allows public access to all judiciary documents held by any judicial office, official, or body or committee. Provides exception only for matters directly related to judicial decision-making in individual court cases and the management of the internal institutional machinery of the judicial branch including, but not limited to, budgeting, accounting, rule-making, personnel, facilities, physical operations, docketing, record-keeping and scheduling. Expands restriction on access to employee home addresses, currently extended to judges, police and others, to all government employees.",In Joint Committee on Judiciary,0,Introduced,,,,,,CT2008,-0.166702919,0.286,-0.967,-0.869,0,0,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,0.452702919,0.800297081,0.702297081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Connecticut,CT,Salary & Budget,HB 1164,2009,Appointed,Appointment,"Requires Chief Court Administrator review the functions and activities of the Judicial Department in order to assign priority for the continued funding of such functions not later than January 1, 2010.",In Joint Committee on Appropriations.,0,Introduced,,,,,,CT2009,-0.166702919,0.286,-0.967,-0.869,0,0,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,0.452702919,0.800297081,0.702297081,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Connecticut,CT,Rule Making Authority,HB 5406,2010,Appointed,Appointment,"Requires the adoption of probate court regulations concerning record maintenance. Permits court of probate to hear matters outside the probate district, but within the state, to facilitate attendance by a party. Allows towns within a probate district to allocate expenses pursuant to agreement or in proportion to their grand lists.",Signed into law by Governor 5/10/10.,0,Enacted,,2010-05-10T00:00:00Z,,,,CT2010,-0.080784771,,-1.016,-0.856,0,,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,,0.935215229,0.775215229,3,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Connecticut,CT,Selection,HB 6426,2011,Appointed,Appointment,Requires future appointments and reappointments of family support magistrates be subject to approval by the General Assembly.,Approved by Joint Committee on Judiciary 4/15/11.,1,Introduced,,,,,,CT2011,-0.080784771,,-1.016,-0.856,0,,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,,0.935215229,0.775215229,1,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Connecticut,CT,Structure Changes,HB 5016,2012,Appointed,Appointment,Transfers Workers' Compensation Commission and Commission on Human Rights and Opportunities to Judicial Branch.,Approved by Joint Committee on Appropriations 4/3/12.,0,Introduced,,,,,,CT2012,-0.080784771,,-0.9515,-0.843,0,,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,,0.870715229,0.7622152289999999,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Connecticut,CT,Structure Changes,HB 6169,2013,Appointed,Appointment,Creates a veterans' court pilot program within the Superior Court.,In Joint Committee on Veterans' Affairs Committee.,0,Introduced,,,,,,CT2013,-0.080784771,,-0.9515,-0.843,0,,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,,0.870715229,0.7622152289999999,1,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Connecticut,CT,Other,SB 152,2014,Appointed,Appointment,Allows authorized Judicial Branch employees to access the Connecticut on-line law enforcement communications teleprocessing (COLLECT) system regarding branch job applicants or employees or job applicants at agencies under contract with the branch that will have access to criminal justice information.,Approved by Joint Human Services Committee 4/23/14.,0,Introduced,,,,,,CT2014,-0.080784771,,-0.9515,-0.843,0,,0,0,0,0,0,0,0,1,Individualistic,0,0,,0.870715229,0.7622152289999999,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Connecticut,CT,Other,HB 5860,2015,Appointed,Appointment,Makes Probate Court employees state employees for purposes of collective bargaining.,Tabled in committee 3/26/2015.,0,Introduced,,,,,,CT2015,-0.080784771,,-0.9515,-0.843,0,,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,,0.870715229,0.7622152289999999,6,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Connecticut,CT,Other,HB 5247,2016,Appointed,Appointment,Apples various state accounting statutes to Probate Courts.,Approved by Joint Committee on Government Administration and Elections 2/29/16.,0,Introduced,,,,,,CT2016,-0.080784771,,-0.9515,-0.843,0,,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,,0.870715229,0.7622152289999999,1,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Connecticut,CT,Jurisdiction,HB 5547,2017,Appointed,Appointment,Bans use of foreign laws in state courts.,In Joint Judiciary Committee.,1,Introduced,,,,,,CT2017,-0.080784771,,-0.9515,-0.843,0,,0,0,0,0,0,0,,1,Individualistic,0,0,,0.870715229,0.7622152289999999,5,0,0,0,0,,0,0,,0,0,,0,0,,0,0,3
Delaware,DE,Rule Making Authority,HB 431,2008,Appointed,Appointment,"Provides for the continuing operation of the courts during an emergency by clarifying that the Chief Justice may declare a judicial emergency and take necessary steps to ensure their orderly functioning during the emergency. Grants the Chief Justice the authority to take such actions as the Chief Justice reasonably believes necessary for the continued operation of the courts during a judicial emergency, including The order declaring a judicial emergency shall be limited to an initial duration of 30 days, but may be modified or extended for additional 30 day periods. Permits Chief Justice order that a court may operate in a county other than the county in which it is normally located and extend statutes of limitations and time periods prescribed by statute as well as those time limitations prescribed by court rule or administrative directive. Chief Justice may declare that specific proceedings not normally conducted by audiovisual device may be conducted in this manner. When such usage is not otherwise authorized by statute or court rule, an explanation of the compelling state interest in such usage shall be included in the order",Approved by full House. In Senate Judiciary Committee.,0,Introduced,,,,,,DE2008,-0.553095164,-0.558,-0.25,-0.3985,0,0,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,0.0049048360000000235,0.30309516400000003,0.154595164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Delaware,DE,Salary & Budget,HB 126,2009,Appointed,Appointment,Repeals prohibition a state judge from receiving his or her state pension upon becoming a federal judge.,Signed into law by Governor 6/26/09.,0,Enacted,,2009-06-26T00:00:00Z,,,,DE2009,-0.553095164,-0.558,-0.25,-0.3985,0,0,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,0.0049048360000000235,0.30309516400000003,0.154595164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Delaware,DE,Other,HB 365,2010,Appointed,Appointment,"Designates the upper-level management positions in the Court of Common Pleas from classified service to exempt service, consistent with similar positions in the Superior Court and the Family Court.",Signed into law by Governor 7/2/10.,0,Enacted,,2010-07-02T00:00:00Z,,,,DE2010,-0.553095164,-0.6445,-0.508,-0.504,0,0,0,0,0,0,0,0,0,0,Individualistic,Democratic,1,0.09140483599999993,0.04509516400000002,0.049095164000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
